,bikeIds,biketype,boundary,boundary_lat1,boundary_lat2,boundary_long1,boundary_long2,boundary_number,consecutive_lat_long_meters,distId,distNum,distX,distY,distance,from_lat,from_long,type,run_at,run_date,run_hour,run_minute,run_at_dt,lat_long_combined,upone,distY_lag,distX_lag,last_location_of_day,Haversine_distance_meters,hour_cluster,lat_on_grid,lon_on_grid,grid_point,grid_point_int,poly_point,poly,poly_perimeter,center_lat,center_lon,weekday
211,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.828094,18.506954,439,18.51028855827376,73.82585671133275,0.0,180617-1125,180617,11,20,2018-06-17 11:25:00,"18.506954, 73.828094","18.507485, 73.843806",18.507485,73.843806,,1658.3135809780754,morning,18.506954,73.828094,[[48]],48.0,48.0,"POLYGON ((73.82699565808439 18.50943201977422, 73.82676746799631 18.50045142147468, 73.83623696861457 18.5004512292294, 73.83646565206578 18.50943181624357, 73.82699565808439 18.50943201977422))",0.03690648966552855,18.504941660693042,73.83161643669186,Sunday
212,A280008980#,1.0,,18.541173999999998,18.460593,73.841189,73.831061,5.0,500.0,A280008980,1.0,73.843806,18.507485,743,18.509953727015613,73.8372648091701,0.0,180617-1225,180617,12,20,2018-06-17 12:25:00,"18.507485, 73.843806","18.505492999999998, 73.843305",18.505492999999998,73.843305,,227.7843745952931,afternoon,18.507485,73.843806,[[57]],57.0,57.0,"POLYGON ((73.83646565206578 18.50943181624357, 73.83623696861457 18.5004512292294, 73.84570646922721 18.50045103708151, 73.84593564603971 18.50943161278596, 73.83646565206578 18.50943181624357))",0.03690649218264613,18.50494146284759,73.8410861839884,Sunday
213,A280008980#,1.0,,18.541492,18.454353,73.850802,73.840484,6.0,500.0,A280008980,1.0,73.843305,18.505492999999998,663,18.510247116737645,73.847102078158,0.0,180617-1255,180617,12,50,2018-06-17 12:55:00,"18.505492999999998, 73.843305","18.506645000000002, 73.827424",18.506645000000002,73.827424,,1679.9921548823334,afternoon,18.505492999999998,73.843305,[[57]],57.0,57.0,"POLYGON ((73.83646565206578 18.50943181624357, 73.83623696861457 18.5004512292294, 73.84570646922721 18.50045103708151, 73.84593564603971 18.50943161278596, 73.83646565206578 18.50943181624357))",0.03690649218264613,18.50494146284759,73.8410861839884,Sunday
214,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.82722,18.506542,219,18.505830630978476,73.82527779081447,0.0,180617-1535,180617,15,30,2018-06-17 15:35:00,"18.506542, 73.82722","18.507417999999998, 73.827428",18.507417999999998,73.827428,,99.8767667984285,afternoon,18.506542,73.82722,[[48]],48.0,48.0,"POLYGON ((73.82699565808439 18.50943201977422, 73.82676746799631 18.50045142147468, 73.83623696861457 18.5004512292294, 73.83646565206578 18.50943181624357, 73.82699565808439 18.50943201977422))",0.03690648966552855,18.504941660693042,73.83161643669186,Sunday
215,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.827428,18.507417999999998,287,18.505830630978476,73.82527779081447,0.0,180617-1935,180617,19,30,2018-06-17 19:35:00,"18.507417999999998, 73.827428","18.504658, 73.822151",18.504658,73.822151,,635.6557881437502,evening,18.507417999999998,73.827428,[[48]],48.0,48.0,"POLYGON ((73.82699565808439 18.50943201977422, 73.82676746799631 18.50045142147468, 73.83623696861457 18.5004512292294, 73.83646565206578 18.50943181624357, 73.82699565808439 18.50943201977422))",0.03690648966552855,18.504941660693042,73.83161643669186,Sunday
216,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.822151,18.504658,354,18.505830630978476,73.82527779081447,0.0,180617-2005,180617,20,0,2018-06-17 20:05:00,"18.504658, 73.822151","18.505285999999998, 73.823677",18.505285999999998,73.823677,,175.46420857853573,evening,18.504658,73.822151,[[39]],39.0,39.0,"POLYGON ((73.81752566409548 18.50943222337794, 73.8172979673724 18.50045161381736, 73.82676746799631 18.50045142147468, 73.82699565808439 18.50943201977422, 73.81752566409548 18.50943222337794))",0.03690648715389938,18.504941858623727,73.82214668938873,Sunday
217,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.823677,18.505285999999998,179,18.505830630978476,73.82527779081447,0.0,180617-2025,180617,20,20,2018-06-17 20:25:00,"18.505285999999998, 73.823677","18.505941, 73.82733",18.505941,73.82733,,392.1400162917224,evening,18.505285999999998,73.823677,[[39]],39.0,39.0,"POLYGON ((73.81752566409548 18.50943222337794, 73.8172979673724 18.50045161381736, 73.82676746799631 18.50045142147468, 73.82699565808439 18.50943201977422, 73.81752566409548 18.50943222337794))",0.03690648715389938,18.504941858623727,73.82214668938873,Sunday
218,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.827382,18.505927,222,18.505830630978476,73.82527779081447,0.0,180618-0724,180618,7,20,2018-06-18 07:24:00,"18.505927, 73.827382","18.512323000000002, 73.843063",18.512323000000002,73.843063,,1800.487270076417,morning,18.505927,73.827382,[[48]],48.0,48.0,"POLYGON ((73.82699565808439 18.50943201977422, 73.82676746799631 18.50045142147468, 73.83623696861457 18.5004512292294, 73.83646565206578 18.50943181624357, 73.82699565808439 18.50943201977422))",0.03690648966552855,18.504941660693042,73.83161643669186,Monday
219,A280008980#,1.0,,18.541173999999998,18.460593,73.841189,73.831061,5.0,500.0,A280008980,1.0,73.843063,18.512323000000002,666,18.509953727015613,73.8372648091701,0.0,180618-0749,180618,7,44,2018-06-18 07:49:00,"18.512323000000002, 73.843063","18.507514999999998, 73.84389200000001",18.507514999999998,73.84389200000001,,541.8941268647304,morning,18.512323000000002,73.843063,[[56]],56.0,56.0,"POLYGON ((73.83669435951788 18.51841240298294, 73.83646565206578 18.50943181624357, 73.84593564603971 18.50943161278596, 73.84616484690481 18.51841218821442, 73.83669435951788 18.51841240298294))",0.0369074796314548,18.51392204407126,73.84131512613368,Monday
220,A280008980#,1.0,,18.541173999999998,18.460593,73.841189,73.831061,5.0,500.0,A280008980,1.0,73.843992,18.507535,1100,18.501033634156485,73.83614387485146,0.0,180618-1525,180618,15,20,2018-06-18 15:25:00,"18.507535, 73.843992","18.505421, 73.845886",18.505421,73.845886,,308.54636281398047,afternoon,18.507535,73.843992,[[57]],57.0,57.0,"POLYGON ((73.83646565206578 18.50943181624357, 73.83623696861457 18.5004512292294, 73.84570646922721 18.50045103708151, 73.84593564603971 18.50943161278596, 73.83646565206578 18.50943181624357))",0.03690649218264613,18.50494146284759,73.8410861839884,Monday
221,A280008980#,1.0,,18.541492,18.454353,73.850802,73.840484,6.0,500.0,A280008980,1.0,73.845886,18.505421,552,18.510247116737645,73.847102078158,0.0,180618-1931,180618,19,26,2018-06-18 19:31:00,"18.505421, 73.845886","18.505501000000002, 73.843231",18.505501000000002,73.843231,,280.18680076804054,evening,18.505421,73.845886,[[66]],66.0,66.0,"POLYGON ((73.84593564603971 18.50943161278596, 73.84570646922721 18.50045103708151, 73.85517596983425 18.50045084503103, 73.85540564000614 18.50943140940141, 73.84593564603971 18.50943161278596))",0.03690649470522966,18.504941265087357,73.85055593127844,Monday
222,A280008980#,1.0,,18.541173999999998,18.460593,73.841189,73.831061,5.0,500.0,A280008980,1.0,73.843231,18.505501000000002,898,18.501033634156485,73.83614387485146,0.0,180618-2043,180618,20,38,2018-06-18 20:43:00,"18.505501000000002, 73.843231","18.505917, 73.827353",18.505917,73.827353,,1675.4245585572562,evening,18.505501000000002,73.843231,[[57]],57.0,57.0,"POLYGON ((73.83646565206578 18.50943181624357, 73.83623696861457 18.5004512292294, 73.84570646922721 18.50045103708151, 73.84593564603971 18.50943161278596, 73.83646565206578 18.50943181624357))",0.03690649218264613,18.50494146284759,73.8410861839884,Monday
223,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.827353,18.506019000000002,220,18.505830630978476,73.82527779081447,0.0,180619-0723,180619,7,18,2018-06-19 07:23:00,"18.506019000000002, 73.827353","18.512184, 73.84335",18.512184,73.84335,,1821.324494127676,morning,18.506019000000002,73.827353,[[48]],48.0,48.0,"POLYGON ((73.82699565808439 18.50943201977422, 73.82676746799631 18.50045142147468, 73.83623696861457 18.5004512292294, 73.83646565206578 18.50943181624357, 73.82699565808439 18.50943201977422))",0.03690648966552855,18.504941660693042,73.83161643669186,Tuesday
224,A280008980#,1.0,,18.541492,18.454353,73.850802,73.840484,6.0,500.0,A280008980,1.0,73.84335,18.512184,532,18.514710675895238,73.84763055565308,0.0,180619-0741,180619,7,36,2018-06-19 07:41:00,"18.512184, 73.84335","18.507297, 73.844036",18.507297,73.844036,,548.3747667565012,morning,18.512184,73.84335,[[56]],56.0,56.0,"POLYGON ((73.83669435951788 18.51841240298294, 73.83646565206578 18.50943181624357, 73.84593564603971 18.50943161278596, 73.84616484690481 18.51841218821442, 73.83669435951788 18.51841240298294))",0.0369074796314548,18.51392204407126,73.84131512613368,Tuesday
225,A280008980#,1.0,,18.541492,18.454353,73.850802,73.840484,6.0,500.0,A280008980,1.0,73.84406700000001,18.506999,483,18.510247116737645,73.847102078158,0.0,180619-1922,180619,19,18,2018-06-19 19:22:00,"18.506999, 73.84406700000001","18.504634, 73.846676",18.504634,73.846676,,380.6979450511488,evening,18.506999,73.84406700000001,[[57]],57.0,57.0,"POLYGON ((73.83646565206578 18.50943181624357, 73.83623696861457 18.5004512292294, 73.84570646922721 18.50045103708151, 73.84593564603971 18.50943161278596, 73.83646565206578 18.50943181624357))",0.03690649218264613,18.50494146284759,73.8410861839884,Tuesday
226,A280008980#,1.0,,18.541492,18.454353,73.850802,73.840484,6.0,500.0,A280008980,1.0,73.846676,18.504634,626,18.510247116737645,73.847102078158,0.0,180619-1958,180619,19,48,2018-06-19 19:58:00,"18.504634, 73.846676","18.505457999999997, 73.843211",18.505457999999997,73.843211,,376.80082257191174,evening,18.504634,73.846676,[[66]],66.0,66.0,"POLYGON ((73.84593564603971 18.50943161278596, 73.84570646922721 18.50045103708151, 73.85517596983425 18.50045084503103, 73.85540564000614 18.50943140940141, 73.84593564603971 18.50943161278596))",0.03690649470522966,18.504941265087357,73.85055593127844,Tuesday
227,A280008980#,1.0,,18.541492,18.454353,73.850802,73.840484,6.0,500.0,A280008980,1.0,73.843211,18.505457999999997,673,18.510247116737645,73.847102078158,0.0,180619-2041,180619,20,36,2018-06-19 20:41:00,"18.505457999999997, 73.843211","18.505931, 73.827359",18.505931,73.827359,,1672.8707024963605,evening,18.505457999999997,73.843211,[[57]],57.0,57.0,"POLYGON ((73.83646565206578 18.50943181624357, 73.83623696861457 18.5004512292294, 73.84570646922721 18.50045103708151, 73.84593564603971 18.50943161278596, 73.83646565206578 18.50943181624357))",0.03690649218264613,18.50494146284759,73.8410861839884,Tuesday
228,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.827457,18.505914,230,18.505830630978476,73.82527779081447,0.0,180619-2323,180619,23,18,2018-06-19 23:23:00,"18.505914, 73.827457","18.512184, 73.843104",18.512184,73.843104,"18.505914, 73.827457",1791.6924853609835,night,18.505914,73.827457,[[48]],48.0,48.0,"POLYGON ((73.82699565808439 18.50943201977422, 73.82676746799631 18.50045142147468, 73.83623696861457 18.5004512292294, 73.83646565206578 18.50943181624357, 73.82699565808439 18.50943201977422))",0.03690648966552855,18.504941660693042,73.83161643669186,Tuesday
229,A280008980#,1.0,,18.541173999999998,18.460593,73.841189,73.831061,5.0,500.0,A280008980,1.0,73.843104,18.512184,664,18.509953727015613,73.8372648091701,0.0,180620-0937,180620,9,32,2018-06-20 09:37:00,"18.512184, 73.843104","18.507309, 73.84418199999999",18.507309,73.84418199999999,,554.0383425607374,morning,18.512184,73.843104,[[56]],56.0,56.0,"POLYGON ((73.83669435951788 18.51841240298294, 73.83646565206578 18.50943181624357, 73.84593564603971 18.50943161278596, 73.84616484690481 18.51841218821442, 73.83669435951788 18.51841240298294))",0.0369074796314548,18.51392204407126,73.84131512613368,Wednesday
230,A280008980#,1.0,,18.541492,18.454353,73.850802,73.840484,6.0,500.0,A280008980,1.0,73.844063,18.507407999999998,450,18.510247116737645,73.847102078158,0.0,180620-1805,180620,18,0,2018-06-20 18:05:00,"18.507407999999998, 73.844063","18.505978, 73.827494",18.505978,73.827494,,1754.8842002556605,evening,18.507407999999998,73.844063,[[57]],57.0,57.0,"POLYGON ((73.83646565206578 18.50943181624357, 73.83623696861457 18.5004512292294, 73.84570646922721 18.50045103708151, 73.84593564603971 18.50943161278596, 73.83646565206578 18.50943181624357))",0.03690649218264613,18.50494146284759,73.8410861839884,Wednesday
231,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.827494,18.505978,234,18.505830630978476,73.82527779081447,0.0,180620-1923,180620,19,18,2018-06-20 19:23:00,"18.505978, 73.827494","18.506966000000002, 73.826718",18.506966000000002,73.826718,,137.02732789691922,evening,18.505978,73.827494,[[48]],48.0,48.0,"POLYGON ((73.82699565808439 18.50943201977422, 73.82676746799631 18.50045142147468, 73.83623696861457 18.5004512292294, 73.83646565206578 18.50943181624357, 73.82699565808439 18.50943201977422))",0.03690648966552855,18.504941660693042,73.83161643669186,Wednesday
232,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.826718,18.506966000000002,197,18.505830630978476,73.82527779081447,0.0,180620-1954,180620,19,48,2018-06-20 19:54:00,"18.506966000000002, 73.826718","18.506045999999998, 73.82741800000001",18.506045999999998,73.82741800000001,,126.18740055308122,evening,18.506966000000002,73.826718,[[39]],39.0,39.0,"POLYGON ((73.81752566409548 18.50943222337794, 73.8172979673724 18.50045161381736, 73.82676746799631 18.50045142147468, 73.82699565808439 18.50943201977422, 73.81752566409548 18.50943222337794))",0.03690648715389938,18.504941858623727,73.82214668938873,Wednesday
233,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.827445,18.505954,229,18.505830630978476,73.82527779081447,0.0,180621-0723,180621,7,18,2018-06-21 07:23:00,"18.505954, 73.827445","18.512207999999998, 73.843159",18.512207999999998,73.843159,,1797.5143955030076,morning,18.505954,73.827445,[[48]],48.0,48.0,"POLYGON ((73.82699565808439 18.50943201977422, 73.82676746799631 18.50045142147468, 73.83623696861457 18.5004512292294, 73.83646565206578 18.50943181624357, 73.82699565808439 18.50943201977422))",0.03690648966552855,18.504941660693042,73.83161643669186,Thursday
234,A280008980#,1.0,,18.541492,18.454353,73.850802,73.840484,6.0,500.0,A280008980,1.0,73.843159,18.512207999999998,469,18.510247116737645,73.847102078158,0.0,180621-0753,180621,7,48,2018-06-21 07:53:00,"18.512207999999998, 73.843159","18.507395000000002, 73.84393399999999",18.507395000000002,73.84393399999999,,541.554057916904,morning,18.512207999999998,73.843159,[[56]],56.0,56.0,"POLYGON ((73.83669435951788 18.51841240298294, 73.83646565206578 18.50943181624357, 73.84593564603971 18.50943161278596, 73.84616484690481 18.51841218821442, 73.83669435951788 18.51841240298294))",0.0369074796314548,18.51392204407126,73.84131512613368,Thursday
235,A280008980#,1.0,,18.541492,18.454353,73.850802,73.840484,6.0,500.0,A280008980,1.0,73.84393399999999,18.507395000000002,461,18.510247116737645,73.847102078158,0.0,180621-1052,180621,10,48,2018-06-21 10:52:00,"18.507395000000002, 73.84393399999999","18.505975, 73.8275",18.505975,73.8275,,1740.6025877358468,morning,18.507395000000002,73.84393399999999,[[57]],57.0,57.0,"POLYGON ((73.83646565206578 18.50943181624357, 73.83623696861457 18.5004512292294, 73.84570646922721 18.50045103708151, 73.84593564603971 18.50943161278596, 73.83646565206578 18.50943181624357))",0.03690649218264613,18.50494146284759,73.8410861839884,Thursday
236,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.827228,18.506025,207,18.505830630978476,73.82527779081447,0.0,180622-0723,180622,7,18,2018-06-22 07:23:00,"18.506025, 73.827228","18.512257, 73.843113",18.512257,73.843113,,1813.2214443164562,morning,18.506025,73.827228,[[48]],48.0,48.0,"POLYGON ((73.82699565808439 18.50943201977422, 73.82676746799631 18.50045142147468, 73.83623696861457 18.5004512292294, 73.83646565206578 18.50943181624357, 73.82699565808439 18.50943201977422))",0.03690648966552855,18.504941660693042,73.83161643669186,Friday
237,A280008980#,1.0,,18.541173999999998,18.460593,73.841189,73.831061,5.0,500.0,A280008980,1.0,73.843113,18.512257,607,18.514413770969448,73.83782532014575,0.0,180622-0741,180622,7,36,2018-06-22 07:41:00,"18.512257, 73.843113","18.508334, 73.844297",18.508334,73.844297,,453.87348587181185,morning,18.512257,73.843113,[[56]],56.0,56.0,"POLYGON ((73.83669435951788 18.51841240298294, 73.83646565206578 18.50943181624357, 73.84593564603971 18.50943161278596, 73.84616484690481 18.51841218821442, 73.83669435951788 18.51841240298294))",0.0369074796314548,18.51392204407126,73.84131512613368,Friday
238,A280008980#,1.0,,18.541492,18.454353,73.850802,73.840484,6.0,500.0,A280008980,1.0,73.844297,18.508334,364,18.510247116737645,73.847102078158,0.0,180622-0948,180622,9,42,2018-06-22 09:48:00,"18.508334, 73.844297","18.507466, 73.843898",18.507466,73.843898,,105.32138312149839,morning,18.508334,73.844297,[[57]],57.0,57.0,"POLYGON ((73.83646565206578 18.50943181624357, 73.83623696861457 18.5004512292294, 73.84570646922721 18.50045103708151, 73.84593564603971 18.50943161278596, 73.83646565206578 18.50943181624357))",0.03690649218264613,18.50494146284759,73.8410861839884,Friday
239,A280008980#,1.0,,18.541173999999998,18.460593,73.841189,73.831061,5.0,500.0,A280008980,1.0,73.843935,18.507428,758,18.509953727015613,73.8372648091701,0.0,180622-1523,180622,15,18,2018-06-22 15:23:00,"18.507428, 73.843935","18.506003, 73.827663",18.506003,73.827663,"18.507428, 73.843935",1723.6371322011012,afternoon,18.507428,73.843935,[[57]],57.0,57.0,"POLYGON ((73.83646565206578 18.50943181624357, 73.83623696861457 18.5004512292294, 73.84570646922721 18.50045103708151, 73.84593564603971 18.50943161278596, 73.83646565206578 18.50943181624357))",0.03690649218264613,18.50494146284759,73.8410861839884,Friday
240,A280008980#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280008980,1.0,73.827679,18.505907999999998,253,18.505830630978476,73.82527779081447,0.0,180623-0335,180623,3,30,2018-06-23 03:35:00,"18.505907999999998, 73.827679","18.51599, 73.841949",18.51599,73.841949,,1876.9650606066552,night,18.505907999999998,73.827679,[[48]],48.0,48.0,"POLYGON ((73.82699565808439 18.50943201977422, 73.82676746799631 18.50045142147468, 73.83623696861457 18.5004512292294, 73.83646565206578 18.50943181624357, 73.82699565808439 18.50943201977422))",0.03690648966552855,18.504941660693042,73.83161643669186,Saturday
241,A280008980#,1.0,,18.541173999999998,18.460593,73.841189,73.831061,5.0,500.0,A280008980,1.0,73.842037,18.515884,473,18.514413770969448,73.83782532014575,0.0,180625-2323,180625,23,18,2018-06-25 23:23:00,"18.515884, 73.842037","18.500792999999998, 73.857314",18.500792999999998,73.857314,"18.515884, 73.842037",2326.8224706565875,night,18.515884,73.842037,[[56]],56.0,56.0,"POLYGON ((73.83669435951788 18.51841240298294, 73.83646565206578 18.50943181624357, 73.84593564603971 18.50943161278596, 73.84616484690481 18.51841218821442, 73.83669435951788 18.51841240298294))",0.0369074796314548,18.51392204407126,73.84131512613368,Monday
242,A280008980#,1.0,,18.54195,18.448991,73.86215,73.855932,7.0,500.0,A280008980,1.0,73.857279,18.500922,631,18.50608924386069,73.85975113736663,0.0,180626-1922,180626,19,18,2018-06-26 19:22:00,"18.500922, 73.857279","18.501063000000002, 73.858544",18.501063000000002,73.858544,,134.35233597208833,evening,18.500922,73.857279,[[75]],75.0,75.0,"POLYGON ((73.85540564000614 18.50943140940141, 73.85517596983425 18.50045084503103, 73.86464547043569 18.50045065307793, 73.86487563396511 18.50943120608991, 73.85540564000614 18.50943140940141))",0.03690649723329964,18.504941067412354,73.86002567856188,Tuesday
243,A280008980#,1.0,,18.54195,18.448991,73.86215,73.855932,7.0,500.0,A280008980,1.0,73.858758,18.500711,607,18.50608924386069,73.85975113736663,0.0,180626-2017,180626,20,12,2018-06-26 20:17:00,"18.500711, 73.858758","18.500769000000002, 73.857486",18.500769000000002,73.857486,,134.3273822891593,evening,18.500711,73.858758,[[75]],75.0,75.0,"POLYGON ((73.85540564000614 18.50943140940141, 73.85517596983425 18.50045084503103, 73.86464547043569 18.50045065307793, 73.86487563396511 18.50943120608991, 73.85540564000614 18.50943140940141))",0.03690649723329964,18.504941067412354,73.86002567856188,Tuesday
244,A280002869#,1.0,,18.514506,18.482566000000002,73.793201,73.79339,1.0,500.0,A280002869,1.0,73.792856,18.485198,267,18.487556809386433,73.79336045743011,0.0,180605-0626,180605,6,20,2018-06-05 06:26:00,"18.485198, 73.792856","18.486158, 73.79786",18.486158,73.79786,,538.5671864517952,morning,18.485198,73.792856,[[14]],14.0,14.0,"POLYGON ((73.78866327257693 18.49147154796348, 73.78843710339962 18.48249090422859, 73.79790561745459 18.48249073396617, 73.79813227989904 18.49147136651541, 73.78866327257693 18.49147154796348))",0.03690450505809265,18.486981177177267,73.79328456833402,Tuesday
245,A280002869#,1.0,,18.514506,18.482566000000002,73.793201,73.79339,1.0,500.0,A280002869,1.0,73.79786,18.486158,499,18.487556809386433,73.79336045743011,0.0,180605-1035,180605,10,30,2018-06-05 10:35:00,"18.486158, 73.79786","18.479454, 73.80418900000001",18.479454,73.80418900000001,,1000.908661029938,morning,18.486158,73.79786,[[14]],14.0,14.0,"POLYGON ((73.78866327257693 18.49147154796348, 73.78843710339962 18.48249090422859, 73.79790561745459 18.48249073396617, 73.79813227989904 18.49147136651541, 73.78866327257693 18.49147154796348))",0.03690450505809265,18.486981177177267,73.79328456833402,Tuesday
246,A280002869#,1.0,,18.535232,18.480482000000002,73.802329,73.801802,2.0,500.0,A280002869,1.0,73.80418900000001,18.479454,326,18.48133501475518,73.8018102911815,0.0,180605-1105,180605,11,0,2018-06-05 11:05:00,"18.479454, 73.80418900000001","18.477605, 73.806249",18.477605,73.806249,,299.2083001754851,morning,18.479454,73.80418900000001,[[24]],24.0,24.0,"POLYGON ((73.79790561745459 18.48249073396617, 73.79767897875939 18.47351010114735, 73.80714699959871 18.47350994223983, 73.80737413150756 18.48249056384984, 73.79790561745459 18.48249073396617))",0.03690352041474825,18.4780003743075,73.8025264318315,Tuesday
247,A280002869#,1.0,,18.535232,18.480482000000002,73.802329,73.801802,2.0,500.0,A280002869,1.0,73.806004,18.477389000000002,623,18.48133501475518,73.8018102911815,0.0,180605-1525,180605,15,20,2018-06-05 15:25:00,"18.477389000000002, 73.806004","18.481579, 73.806993",18.481579,73.806993,,477.5887339575373,afternoon,18.477389000000002,73.806004,[[24]],24.0,24.0,"POLYGON ((73.79790561745459 18.48249073396617, 73.79767897875939 18.47351010114735, 73.80714699959871 18.47350994223983, 73.80737413150756 18.48249056384984, 73.79790561745459 18.48249073396617))",0.03690352041474825,18.4780003743075,73.8025264318315,Tuesday
248,A280002869#,1.0,,18.535232,18.480482000000002,73.802329,73.801802,2.0,500.0,A280002869,1.0,73.806993,18.481579,719,18.485826430246213,73.80185350444549,0.0,180605-1905,180605,19,0,2018-06-05 19:05:00,"18.481579, 73.806993","18.477492, 73.806269",18.477492,73.806269,,460.9679179299015,evening,18.481579,73.806993,[[24]],24.0,24.0,"POLYGON ((73.79790561745459 18.48249073396617, 73.79767897875939 18.47351010114735, 73.80714699959871 18.47350994223983, 73.80737413150756 18.48249056384984, 73.79790561745459 18.48249073396617))",0.03690352041474825,18.4780003743075,73.8025264318315,Tuesday
249,A280002869#,1.0,,18.535232,18.480482000000002,73.802329,73.801802,2.0,500.0,A280002869,1.0,73.80648199999999,18.477584,590,18.480482000000002,73.801802,0.0,180606-0247,180606,2,40,2018-06-06 02:47:00,"18.477584, 73.80648199999999","18.483127, 73.80932299999999",18.483127,73.80932299999999,,685.5328426545422,night,18.477584,73.80648199999999,[[24]],24.0,24.0,"POLYGON ((73.79790561745459 18.48249073396617, 73.79767897875939 18.47351010114735, 73.80714699959871 18.47350994223983, 73.80737413150756 18.48249056384984, 73.79790561745459 18.48249073396617))",0.03690352041474825,18.4780003743075,73.8025264318315,Wednesday
250,A280002869#,1.0,,18.540385,18.474621,73.817805,73.809393,3.0,500.0,A280002869,1.0,73.80932299999999,18.483127,451,18.48687783074548,73.81096163622415,0.0,180606-0845,180606,8,40,2018-06-06 08:45:00,"18.483127, 73.80932299999999","18.482569, 73.810355",18.482569,73.810355,,125.31761324148586,morning,18.483127,73.80932299999999,[[32]],32.0,32.0,"POLYGON ((73.80760128721728 18.49147118518909, 73.80737413150756 18.48249056384984, 73.81684264555854 18.48249039387959, 73.81707029453172 18.49147100398452, 73.80760128721728 18.49147118518909))",0.03690451005722628,18.486980825734424,73.81222208970526,Wednesday
251,A280002869#,1.0,,18.540385,18.474621,73.817805,73.809393,3.0,500.0,A280002869,1.0,73.81034100000001,18.482574,483,18.48687783074548,73.81096163622415,0.0,180611-1428,180611,14,20,2018-06-11 14:28:00,"18.482574, 73.81034100000001","18.470655999999998, 73.808471",18.470655999999998,73.808471,"18.482574, 73.81034100000001",1340.235981041519,afternoon,18.482574,73.81034100000001,[[32]],32.0,32.0,"POLYGON ((73.80760128721728 18.49147118518909, 73.80737413150756 18.48249056384984, 73.81684264555854 18.48249039387959, 73.81707029453172 18.49147100398452, 73.80760128721728 18.49147118518909))",0.03690451005722628,18.486980825734424,73.81222208970526,Monday
252,A280002869#,1.0,,18.540385,18.474621,73.817805,73.809393,3.0,500.0,A280002869,1.0,73.808471,18.470655999999998,451,18.474621,73.809393,0.0,180612-0725,180612,7,20,2018-06-12 07:25:00,"18.470655999999998, 73.808471","18.497097, 73.822141",18.497097,73.822141,,3275.548872897985,morning,18.470655999999998,73.808471,[[34]],34.0,34.0,"POLYGON ((73.80714699959871 18.47350994223983, 73.80705737247497 18.46997879054864, 73.81652519660733 18.46997855406486, 73.81661502043791 18.47350978350274, 73.80714699959871 18.47350994223983))",0.026000505611369053,18.471744273640955,73.81183616480578,Tuesday
253,A280002869#,1.0,,18.541494,18.463779000000002,73.82991,73.819816,4.0,500.0,A280002869,1.0,73.822415,18.496891,180,18.496914771106876,73.82412004022427,0.0,180613-1438,180613,14,30,2018-06-13 14:38:00,"18.496891, 73.822415","18.500299, 73.816186",18.500299,73.816186,,758.5594268149083,afternoon,18.496891,73.822415,[[40]],40.0,40.0,"POLYGON ((73.8172979673724 18.50045161381736, 73.81707029453172 18.49147100398452, 73.82653930184236 18.49147082290169, 73.82676746799631 18.50045142147468, 73.8172979673724 18.50045161381736))",0.03690549980749337,18.49596125455518,73.82191875793723,Wednesday
254,A280002869#,1.0,,18.540385,18.474621,73.817805,73.809393,3.0,500.0,A280002869,1.0,73.816186,18.500299,370,18.500254646124464,73.81267207603486,0.0,180613-1859,180613,18,50,2018-06-13 18:59:00,"18.500299, 73.816186","18.486784, 73.815908",18.486784,73.815908,,1503.5571983414818,evening,18.500299,73.816186,[[31]],31.0,31.0,"POLYGON ((73.80782846674282 18.50045180625744, 73.80760128721728 18.49147118518909, 73.81707029453172 18.49147100398452, 73.8172979673724 18.50045161381736, 73.80782846674282 18.50045180625744))",0.03690549730051731,18.49596144132282,73.81244950396757,Wednesday
